image_id,vehicle_count,pedestrian_count,cyclist_count,target_count,ignored_count,original_annotation_count,contains_vehicle,contains_pedestrian,contains_cyclist,presence_signature,density_group,stratification_group,split
001013,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001014,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001015,6,2,0,8,2,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001016,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001017,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001018,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001019,0,1,0,1,2,3,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001020,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001021,6,1,0,7,0,7,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001022,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001023,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001024,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001025,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001026,2,1,0,3,0,3,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
001027,1,0,1,2,2,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001028,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001029,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001030,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001031,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001032,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001033,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001034,3,0,2,5,2,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001035,10,1,0,11,1,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001036,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001037,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001038,12,0,0,12,1,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001039,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001040,3,0,1,4,4,8,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001041,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001042,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001043,9,0,0,9,7,16,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
001044,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001045,8,0,1,9,1,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001046,1,10,0,11,2,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001047,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001048,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001049,4,10,0,14,2,16,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001050,13,1,0,14,5,19,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
001051,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001052,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001053,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001054,12,0,0,12,1,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001055,7,0,1,8,0,8,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
001056,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001057,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001058,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001059,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001060,6,0,0,6,4,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001061,2,1,1,4,1,5,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
001062,10,1,0,11,3,14,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
001063,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001064,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001065,10,0,1,11,3,14,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001066,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001067,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001068,1,6,1,8,3,11,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
001069,3,1,4,8,3,11,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
001070,2,9,0,11,3,14,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001071,11,0,0,11,3,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
001072,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001073,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001074,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001075,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001076,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001077,13,0,1,14,2,16,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001078,8,0,0,8,2,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001079,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001080,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001081,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001082,14,0,0,14,0,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001083,9,0,0,9,5,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001084,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001085,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001086,7,0,1,8,2,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001087,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001088,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001089,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001090,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001091,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001092,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001093,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001094,3,0,0,3,3,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001095,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001096,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001097,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001098,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001099,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001100,10,1,2,13,1,14,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
001101,1,10,0,11,2,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001102,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001103,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001104,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
001105,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001106,1,8,0,9,3,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001107,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001108,10,0,0,10,1,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001109,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001110,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001111,1,0,1,2,1,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001112,3,0,2,5,3,8,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001113,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001114,3,1,0,4,1,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
001115,2,0,0,2,4,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001116,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001117,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001118,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001119,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001120,8,0,0,8,2,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001121,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001122,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001123,4,0,3,7,3,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001124,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001125,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001126,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001127,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001128,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001129,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001130,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001131,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001132,1,6,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001133,3,0,0,3,4,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001134,4,0,2,6,1,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001135,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001136,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001137,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001138,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001139,7,0,0,7,3,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001140,6,0,0,6,4,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001141,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001142,15,0,0,15,1,16,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001143,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001144,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001145,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001146,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001147,6,0,1,7,1,8,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001148,4,1,0,5,1,6,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,val
001149,0,1,2,3,5,8,False,True,True,V0_P1_C1,low,V0_P1_C1__low,train
001150,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001151,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001152,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001153,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001154,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001155,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001156,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001157,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001158,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001159,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001160,1,1,0,2,0,2,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
001161,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001162,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001163,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
001164,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001165,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001166,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001167,1,1,0,2,6,8,True,True,False,V1_P1_C0,low,V1_P1_C0__low,val
001168,3,0,1,4,1,5,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001169,0,7,2,9,4,13,False,True,True,V0_P1_C1,high,V0_P1_C1__high,train
001170,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001171,1,1,0,2,3,5,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
001172,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001173,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001174,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001175,15,0,0,15,1,16,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001176,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001177,2,0,1,3,1,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001178,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001179,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001180,9,3,0,12,2,14,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
001181,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001182,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001183,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001184,6,1,0,7,1,8,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001185,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001186,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001187,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001188,2,1,0,3,1,4,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
001189,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001190,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001191,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001192,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001193,2,6,0,8,3,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001194,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001195,10,0,0,10,0,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001196,3,3,1,7,0,7,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
001197,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001198,1,6,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001199,11,0,0,11,7,18,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001200,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001201,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001202,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001203,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001204,7,0,1,8,1,9,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001205,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001206,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001207,0,4,2,6,3,9,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,val
001208,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001209,14,0,0,14,1,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001210,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001211,0,3,0,3,3,6,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001212,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001213,1,0,1,2,1,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001214,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001215,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001216,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
001217,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001218,2,0,1,3,1,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001219,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001220,1,9,1,11,1,12,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
001221,7,2,2,11,1,12,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
001222,9,0,1,10,1,11,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001223,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001224,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001225,5,1,0,6,0,6,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
001226,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001227,15,0,0,15,0,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001228,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
001229,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001230,13,0,0,13,2,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
001231,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001232,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001233,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001234,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001235,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001236,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001237,10,0,0,10,1,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001238,2,3,2,7,0,7,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
001239,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001240,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001241,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001242,1,0,1,2,1,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001243,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001244,11,0,0,11,0,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001245,3,0,1,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001246,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001247,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001248,12,0,0,12,3,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001249,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001250,2,0,0,2,5,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001251,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001252,0,4,2,6,2,8,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,val
001253,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001254,8,0,2,10,2,12,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
001255,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001256,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001257,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001258,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001259,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001260,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001261,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001262,12,2,0,14,3,17,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
001263,3,1,0,4,3,7,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
001264,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001265,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001266,2,0,1,3,3,6,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001267,1,6,0,7,1,8,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001268,5,0,1,6,2,8,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001269,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001270,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001271,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001272,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001273,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001274,7,0,2,9,1,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
001275,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001276,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001277,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001278,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001279,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001280,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001281,3,0,2,5,2,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001282,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001283,2,0,1,3,1,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001284,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001285,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001286,2,1,0,3,3,6,True,True,False,V1_P1_C0,low,V1_P1_C0__low,val
001287,12,0,0,12,2,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001288,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
001289,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001290,9,0,1,10,1,11,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
001291,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001292,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001293,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001294,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001295,2,2,3,7,3,10,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
001296,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001297,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001298,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001299,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
001300,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
001301,12,0,0,12,1,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001302,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001303,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001304,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001305,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
001306,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
001307,2,2,0,4,2,6,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
001308,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
001309,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
001310,2,0,1,3,3,6,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
001311,10,1,0,11,2,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
001312,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001313,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001314,0,2,0,2,0,2,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
001315,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001316,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
001317,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
