global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,source_annotation_path,source_annotation_key,source_calibration_path,source_raw_annotation_path,source_width,source_height,source_extension,output_filename,output_relative_path,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,segment_id,frame_timestamp_micros,camera_name,time_of_day,weather,location,density_group,sampling_rule
660,kitti_000659,KITTI,train,model_training,000659,data/kitti/raw/training/image_2/000659.png,data/kitti/raw/training/label_2/000659.txt,000659,data/kitti/raw/training/calib/000659.txt,data/kitti/raw/training/label_2/000659.txt,1242,375,.png,000659.png,images/kitti/train/000659.png,3,2,0,1,7,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
661,kitti_000660,KITTI,train,model_training,000660,data/kitti/raw/training/image_2/000660.png,data/kitti/raw/training/label_2/000660.txt,000660,data/kitti/raw/training/calib/000660.txt,data/kitti/raw/training/label_2/000660.txt,1242,375,.png,000660.png,images/kitti/train/000660.png,2,2,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
662,kitti_000661,KITTI,train,model_training,000661,data/kitti/raw/training/image_2/000661.png,data/kitti/raw/training/label_2/000661.txt,000661,data/kitti/raw/training/calib/000661.txt,data/kitti/raw/training/label_2/000661.txt,1242,375,.png,000661.png,images/kitti/train/000661.png,2,2,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
663,kitti_000662,KITTI,train,model_training,000662,data/kitti/raw/training/image_2/000662.png,data/kitti/raw/training/label_2/000662.txt,000662,data/kitti/raw/training/calib/000662.txt,data/kitti/raw/training/label_2/000662.txt,1242,375,.png,000662.png,images/kitti/train/000662.png,2,2,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
664,kitti_000663,KITTI,train,model_training,000663,data/kitti/raw/training/image_2/000663.png,data/kitti/raw/training/label_2/000663.txt,000663,data/kitti/raw/training/calib/000663.txt,data/kitti/raw/training/label_2/000663.txt,1242,375,.png,000663.png,images/kitti/train/000663.png,2,0,2,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
665,kitti_000664,KITTI,train,model_training,000664,data/kitti/raw/training/image_2/000664.png,data/kitti/raw/training/label_2/000664.txt,000664,data/kitti/raw/training/calib/000664.txt,data/kitti/raw/training/label_2/000664.txt,1238,374,.png,000664.png,images/kitti/train/000664.png,5,5,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
666,kitti_000665,KITTI,train,model_training,000665,data/kitti/raw/training/image_2/000665.png,data/kitti/raw/training/label_2/000665.txt,000665,data/kitti/raw/training/calib/000665.txt,data/kitti/raw/training/label_2/000665.txt,1242,375,.png,000665.png,images/kitti/train/000665.png,1,1,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
667,kitti_000666,KITTI,val,in_domain_validation,000666,data/kitti/raw/training/image_2/000666.png,data/kitti/raw/training/label_2/000666.txt,000666,data/kitti/raw/training/calib/000666.txt,data/kitti/raw/training/label_2/000666.txt,1242,375,.png,000666.png,images/kitti/val/000666.png,7,7,0,0,5,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
668,kitti_000667,KITTI,train,model_training,000667,data/kitti/raw/training/image_2/000667.png,data/kitti/raw/training/label_2/000667.txt,000667,data/kitti/raw/training/calib/000667.txt,data/kitti/raw/training/label_2/000667.txt,1242,375,.png,000667.png,images/kitti/train/000667.png,7,7,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
669,kitti_000668,KITTI,val,in_domain_validation,000668,data/kitti/raw/training/image_2/000668.png,data/kitti/raw/training/label_2/000668.txt,000668,data/kitti/raw/training/calib/000668.txt,data/kitti/raw/training/label_2/000668.txt,1242,375,.png,000668.png,images/kitti/val/000668.png,6,6,0,0,5,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
670,kitti_000669,KITTI,train,model_training,000669,data/kitti/raw/training/image_2/000669.png,data/kitti/raw/training/label_2/000669.txt,000669,data/kitti/raw/training/calib/000669.txt,data/kitti/raw/training/label_2/000669.txt,1241,376,.png,000669.png,images/kitti/train/000669.png,11,11,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
671,kitti_000670,KITTI,train,model_training,000670,data/kitti/raw/training/image_2/000670.png,data/kitti/raw/training/label_2/000670.txt,000670,data/kitti/raw/training/calib/000670.txt,data/kitti/raw/training/label_2/000670.txt,1242,375,.png,000670.png,images/kitti/train/000670.png,1,1,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
672,kitti_000671,KITTI,val,in_domain_validation,000671,data/kitti/raw/training/image_2/000671.png,data/kitti/raw/training/label_2/000671.txt,000671,data/kitti/raw/training/calib/000671.txt,data/kitti/raw/training/label_2/000671.txt,1224,370,.png,000671.png,images/kitti/val/000671.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
673,kitti_000672,KITTI,train,model_training,000672,data/kitti/raw/training/image_2/000672.png,data/kitti/raw/training/label_2/000672.txt,000672,data/kitti/raw/training/calib/000672.txt,data/kitti/raw/training/label_2/000672.txt,1242,375,.png,000672.png,images/kitti/train/000672.png,2,2,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
674,kitti_000673,KITTI,train,model_training,000673,data/kitti/raw/training/image_2/000673.png,data/kitti/raw/training/label_2/000673.txt,000673,data/kitti/raw/training/calib/000673.txt,data/kitti/raw/training/label_2/000673.txt,1242,375,.png,000673.png,images/kitti/train/000673.png,2,2,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
675,kitti_000674,KITTI,val,in_domain_validation,000674,data/kitti/raw/training/image_2/000674.png,data/kitti/raw/training/label_2/000674.txt,000674,data/kitti/raw/training/calib/000674.txt,data/kitti/raw/training/label_2/000674.txt,1242,375,.png,000674.png,images/kitti/val/000674.png,8,6,2,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
676,kitti_000675,KITTI,train,model_training,000675,data/kitti/raw/training/image_2/000675.png,data/kitti/raw/training/label_2/000675.txt,000675,data/kitti/raw/training/calib/000675.txt,data/kitti/raw/training/label_2/000675.txt,1242,375,.png,000675.png,images/kitti/train/000675.png,5,0,5,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
677,kitti_000676,KITTI,train,model_training,000676,data/kitti/raw/training/image_2/000676.png,data/kitti/raw/training/label_2/000676.txt,000676,data/kitti/raw/training/calib/000676.txt,data/kitti/raw/training/label_2/000676.txt,1238,374,.png,000676.png,images/kitti/train/000676.png,4,4,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
678,kitti_000677,KITTI,train,model_training,000677,data/kitti/raw/training/image_2/000677.png,data/kitti/raw/training/label_2/000677.txt,000677,data/kitti/raw/training/calib/000677.txt,data/kitti/raw/training/label_2/000677.txt,1242,375,.png,000677.png,images/kitti/train/000677.png,12,12,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
679,kitti_000678,KITTI,train,model_training,000678,data/kitti/raw/training/image_2/000678.png,data/kitti/raw/training/label_2/000678.txt,000678,data/kitti/raw/training/calib/000678.txt,data/kitti/raw/training/label_2/000678.txt,1242,375,.png,000678.png,images/kitti/train/000678.png,2,2,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
680,kitti_000679,KITTI,train,model_training,000679,data/kitti/raw/training/image_2/000679.png,data/kitti/raw/training/label_2/000679.txt,000679,data/kitti/raw/training/calib/000679.txt,data/kitti/raw/training/label_2/000679.txt,1238,374,.png,000679.png,images/kitti/train/000679.png,4,2,2,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
681,kitti_000680,KITTI,train,model_training,000680,data/kitti/raw/training/image_2/000680.png,data/kitti/raw/training/label_2/000680.txt,000680,data/kitti/raw/training/calib/000680.txt,data/kitti/raw/training/label_2/000680.txt,1242,375,.png,000680.png,images/kitti/train/000680.png,4,4,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
682,kitti_000681,KITTI,train,model_training,000681,data/kitti/raw/training/image_2/000681.png,data/kitti/raw/training/label_2/000681.txt,000681,data/kitti/raw/training/calib/000681.txt,data/kitti/raw/training/label_2/000681.txt,1242,375,.png,000681.png,images/kitti/train/000681.png,1,1,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
683,kitti_000682,KITTI,train,model_training,000682,data/kitti/raw/training/image_2/000682.png,data/kitti/raw/training/label_2/000682.txt,000682,data/kitti/raw/training/calib/000682.txt,data/kitti/raw/training/label_2/000682.txt,1242,375,.png,000682.png,images/kitti/train/000682.png,2,2,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
684,kitti_000683,KITTI,train,model_training,000683,data/kitti/raw/training/image_2/000683.png,data/kitti/raw/training/label_2/000683.txt,000683,data/kitti/raw/training/calib/000683.txt,data/kitti/raw/training/label_2/000683.txt,1242,375,.png,000683.png,images/kitti/train/000683.png,4,4,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
685,kitti_000684,KITTI,train,model_training,000684,data/kitti/raw/training/image_2/000684.png,data/kitti/raw/training/label_2/000684.txt,000684,data/kitti/raw/training/calib/000684.txt,data/kitti/raw/training/label_2/000684.txt,1242,375,.png,000684.png,images/kitti/train/000684.png,7,7,0,0,5,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
686,kitti_000685,KITTI,train,model_training,000685,data/kitti/raw/training/image_2/000685.png,data/kitti/raw/training/label_2/000685.txt,000685,data/kitti/raw/training/calib/000685.txt,data/kitti/raw/training/label_2/000685.txt,1242,375,.png,000685.png,images/kitti/train/000685.png,12,10,1,1,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
687,kitti_000686,KITTI,train,model_training,000686,data/kitti/raw/training/image_2/000686.png,data/kitti/raw/training/label_2/000686.txt,000686,data/kitti/raw/training/calib/000686.txt,data/kitti/raw/training/label_2/000686.txt,1242,375,.png,000686.png,images/kitti/train/000686.png,6,6,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
688,kitti_000687,KITTI,train,model_training,000687,data/kitti/raw/training/image_2/000687.png,data/kitti/raw/training/label_2/000687.txt,000687,data/kitti/raw/training/calib/000687.txt,data/kitti/raw/training/label_2/000687.txt,1242,375,.png,000687.png,images/kitti/train/000687.png,1,1,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
689,kitti_000688,KITTI,train,model_training,000688,data/kitti/raw/training/image_2/000688.png,data/kitti/raw/training/label_2/000688.txt,000688,data/kitti/raw/training/calib/000688.txt,data/kitti/raw/training/label_2/000688.txt,1242,375,.png,000688.png,images/kitti/train/000688.png,7,7,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
690,kitti_000689,KITTI,train,model_training,000689,data/kitti/raw/training/image_2/000689.png,data/kitti/raw/training/label_2/000689.txt,000689,data/kitti/raw/training/calib/000689.txt,data/kitti/raw/training/label_2/000689.txt,1242,375,.png,000689.png,images/kitti/train/000689.png,1,1,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
691,kitti_000690,KITTI,train,model_training,000690,data/kitti/raw/training/image_2/000690.png,data/kitti/raw/training/label_2/000690.txt,000690,data/kitti/raw/training/calib/000690.txt,data/kitti/raw/training/label_2/000690.txt,1242,375,.png,000690.png,images/kitti/train/000690.png,2,2,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
692,kitti_000691,KITTI,train,model_training,000691,data/kitti/raw/training/image_2/000691.png,data/kitti/raw/training/label_2/000691.txt,000691,data/kitti/raw/training/calib/000691.txt,data/kitti/raw/training/label_2/000691.txt,1242,375,.png,000691.png,images/kitti/train/000691.png,8,7,0,1,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
693,kitti_000692,KITTI,train,model_training,000692,data/kitti/raw/training/image_2/000692.png,data/kitti/raw/training/label_2/000692.txt,000692,data/kitti/raw/training/calib/000692.txt,data/kitti/raw/training/label_2/000692.txt,1242,375,.png,000692.png,images/kitti/train/000692.png,10,10,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
694,kitti_000693,KITTI,train,model_training,000693,data/kitti/raw/training/image_2/000693.png,data/kitti/raw/training/label_2/000693.txt,000693,data/kitti/raw/training/calib/000693.txt,data/kitti/raw/training/label_2/000693.txt,1242,375,.png,000693.png,images/kitti/train/000693.png,1,1,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
695,kitti_000694,KITTI,val,in_domain_validation,000694,data/kitti/raw/training/image_2/000694.png,data/kitti/raw/training/label_2/000694.txt,000694,data/kitti/raw/training/calib/000694.txt,data/kitti/raw/training/label_2/000694.txt,1242,375,.png,000694.png,images/kitti/val/000694.png,9,9,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
696,kitti_000695,KITTI,train,model_training,000695,data/kitti/raw/training/image_2/000695.png,data/kitti/raw/training/label_2/000695.txt,000695,data/kitti/raw/training/calib/000695.txt,data/kitti/raw/training/label_2/000695.txt,1224,370,.png,000695.png,images/kitti/train/000695.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
697,kitti_000696,KITTI,train,model_training,000696,data/kitti/raw/training/image_2/000696.png,data/kitti/raw/training/label_2/000696.txt,000696,data/kitti/raw/training/calib/000696.txt,data/kitti/raw/training/label_2/000696.txt,1242,375,.png,000696.png,images/kitti/train/000696.png,6,6,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
698,kitti_000697,KITTI,train,model_training,000697,data/kitti/raw/training/image_2/000697.png,data/kitti/raw/training/label_2/000697.txt,000697,data/kitti/raw/training/calib/000697.txt,data/kitti/raw/training/label_2/000697.txt,1242,375,.png,000697.png,images/kitti/train/000697.png,5,5,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
699,kitti_000698,KITTI,train,model_training,000698,data/kitti/raw/training/image_2/000698.png,data/kitti/raw/training/label_2/000698.txt,000698,data/kitti/raw/training/calib/000698.txt,data/kitti/raw/training/label_2/000698.txt,1242,375,.png,000698.png,images/kitti/train/000698.png,4,2,1,1,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
700,kitti_000699,KITTI,train,model_training,000699,data/kitti/raw/training/image_2/000699.png,data/kitti/raw/training/label_2/000699.txt,000699,data/kitti/raw/training/calib/000699.txt,data/kitti/raw/training/label_2/000699.txt,1242,375,.png,000699.png,images/kitti/train/000699.png,3,3,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
701,kitti_000700,KITTI,train,model_training,000700,data/kitti/raw/training/image_2/000700.png,data/kitti/raw/training/label_2/000700.txt,000700,data/kitti/raw/training/calib/000700.txt,data/kitti/raw/training/label_2/000700.txt,1242,375,.png,000700.png,images/kitti/train/000700.png,2,2,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
702,kitti_000701,KITTI,train,model_training,000701,data/kitti/raw/training/image_2/000701.png,data/kitti/raw/training/label_2/000701.txt,000701,data/kitti/raw/training/calib/000701.txt,data/kitti/raw/training/label_2/000701.txt,1224,370,.png,000701.png,images/kitti/train/000701.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
703,kitti_000702,KITTI,train,model_training,000702,data/kitti/raw/training/image_2/000702.png,data/kitti/raw/training/label_2/000702.txt,000702,data/kitti/raw/training/calib/000702.txt,data/kitti/raw/training/label_2/000702.txt,1242,375,.png,000702.png,images/kitti/train/000702.png,3,3,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
704,kitti_000703,KITTI,train,model_training,000703,data/kitti/raw/training/image_2/000703.png,data/kitti/raw/training/label_2/000703.txt,000703,data/kitti/raw/training/calib/000703.txt,data/kitti/raw/training/label_2/000703.txt,1224,370,.png,000703.png,images/kitti/train/000703.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
705,kitti_000704,KITTI,train,model_training,000704,data/kitti/raw/training/image_2/000704.png,data/kitti/raw/training/label_2/000704.txt,000704,data/kitti/raw/training/calib/000704.txt,data/kitti/raw/training/label_2/000704.txt,1242,375,.png,000704.png,images/kitti/train/000704.png,4,4,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
706,kitti_000705,KITTI,val,in_domain_validation,000705,data/kitti/raw/training/image_2/000705.png,data/kitti/raw/training/label_2/000705.txt,000705,data/kitti/raw/training/calib/000705.txt,data/kitti/raw/training/label_2/000705.txt,1242,375,.png,000705.png,images/kitti/val/000705.png,5,4,1,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
707,kitti_000706,KITTI,val,in_domain_validation,000706,data/kitti/raw/training/image_2/000706.png,data/kitti/raw/training/label_2/000706.txt,000706,data/kitti/raw/training/calib/000706.txt,data/kitti/raw/training/label_2/000706.txt,1242,375,.png,000706.png,images/kitti/val/000706.png,4,4,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
708,kitti_000707,KITTI,train,model_training,000707,data/kitti/raw/training/image_2/000707.png,data/kitti/raw/training/label_2/000707.txt,000707,data/kitti/raw/training/calib/000707.txt,data/kitti/raw/training/label_2/000707.txt,1242,375,.png,000707.png,images/kitti/train/000707.png,2,2,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
709,kitti_000708,KITTI,train,model_training,000708,data/kitti/raw/training/image_2/000708.png,data/kitti/raw/training/label_2/000708.txt,000708,data/kitti/raw/training/calib/000708.txt,data/kitti/raw/training/label_2/000708.txt,1242,375,.png,000708.png,images/kitti/train/000708.png,9,9,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
710,kitti_000709,KITTI,train,model_training,000709,data/kitti/raw/training/image_2/000709.png,data/kitti/raw/training/label_2/000709.txt,000709,data/kitti/raw/training/calib/000709.txt,data/kitti/raw/training/label_2/000709.txt,1242,375,.png,000709.png,images/kitti/train/000709.png,3,3,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
711,kitti_000710,KITTI,val,in_domain_validation,000710,data/kitti/raw/training/image_2/000710.png,data/kitti/raw/training/label_2/000710.txt,000710,data/kitti/raw/training/calib/000710.txt,data/kitti/raw/training/label_2/000710.txt,1242,375,.png,000710.png,images/kitti/val/000710.png,2,2,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
712,kitti_000711,KITTI,train,model_training,000711,data/kitti/raw/training/image_2/000711.png,data/kitti/raw/training/label_2/000711.txt,000711,data/kitti/raw/training/calib/000711.txt,data/kitti/raw/training/label_2/000711.txt,1242,375,.png,000711.png,images/kitti/train/000711.png,2,2,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
