image_id,final_segment_number,segment_id,frame_timestamp_micros,camera_id,camera_name,source_front_frame_index,selected_frame_number_in_segment,image_filename,relative_image_path,image_width,image_height,number_of_target_boxes,vehicle_count,pedestrian_count,cyclist_count,time_of_day,weather,location,density_group,sampling_rule
6324079979569135086_2372_300_2392_300_1506988295259170,7,6324079979569135086_2372_300_2392_300,1506988295259170,1,FRONT,45,10,1506988295259170.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988295259170.jpg,1920,1280,31,25,5,1,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988295759068,7,6324079979569135086_2372_300_2392_300,1506988295759068,1,FRONT,50,11,1506988295759068.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988295759068.jpg,1920,1280,36,28,5,3,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988296259175,7,6324079979569135086_2372_300_2392_300,1506988296259175,1,FRONT,55,12,1506988296259175.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988296259175.jpg,1920,1280,32,25,3,4,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988296759323,7,6324079979569135086_2372_300_2392_300,1506988296759323,1,FRONT,60,13,1506988296759323.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988296759323.jpg,1920,1280,33,28,2,3,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988297259243,7,6324079979569135086_2372_300_2392_300,1506988297259243,1,FRONT,65,14,1506988297259243.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988297259243.jpg,1920,1280,33,29,1,3,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988297758918,7,6324079979569135086_2372_300_2392_300,1506988297758918,1,FRONT,70,15,1506988297758918.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988297758918.jpg,1920,1280,31,26,3,2,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988298258545,7,6324079979569135086_2372_300_2392_300,1506988298258545,1,FRONT,75,16,1506988298258545.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988298258545.jpg,1920,1280,30,27,1,2,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988298758267,7,6324079979569135086_2372_300_2392_300,1506988298758267,1,FRONT,80,17,1506988298758267.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988298758267.jpg,1920,1280,32,30,1,1,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988299258081,7,6324079979569135086_2372_300_2392_300,1506988299258081,1,FRONT,85,18,1506988299258081.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988299258081.jpg,1920,1280,29,27,1,1,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988299757707,7,6324079979569135086_2372_300_2392_300,1506988299757707,1,FRONT,90,19,1506988299757707.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988299757707.jpg,1920,1280,28,26,1,1,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988300257639,7,6324079979569135086_2372_300_2392_300,1506988300257639,1,FRONT,95,20,1506988300257639.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988300257639.jpg,1920,1280,27,26,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988300757757,7,6324079979569135086_2372_300_2392_300,1506988300757757,1,FRONT,100,21,1506988300757757.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988300757757.jpg,1920,1280,28,27,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988301257952,7,6324079979569135086_2372_300_2392_300,1506988301257952,1,FRONT,105,22,1506988301257952.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988301257952.jpg,1920,1280,27,25,2,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988301758169,7,6324079979569135086_2372_300_2392_300,1506988301758169,1,FRONT,110,23,1506988301758169.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988301758169.jpg,1920,1280,25,24,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988302258459,7,6324079979569135086_2372_300_2392_300,1506988302258459,1,FRONT,115,24,1506988302258459.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988302258459.jpg,1920,1280,26,23,3,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988302758714,7,6324079979569135086_2372_300_2392_300,1506988302758714,1,FRONT,120,25,1506988302758714.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988302758714.jpg,1920,1280,26,23,3,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988303259080,7,6324079979569135086_2372_300_2392_300,1506988303259080,1,FRONT,125,26,1506988303259080.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988303259080.jpg,1920,1280,25,24,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988303759193,7,6324079979569135086_2372_300_2392_300,1506988303759193,1,FRONT,130,27,1506988303759193.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988303759193.jpg,1920,1280,24,23,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988304259196,7,6324079979569135086_2372_300_2392_300,1506988304259196,1,FRONT,135,28,1506988304259196.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988304259196.jpg,1920,1280,26,25,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988304759010,7,6324079979569135086_2372_300_2392_300,1506988304759010,1,FRONT,140,29,1506988304759010.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988304759010.jpg,1920,1280,26,25,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988305258871,7,6324079979569135086_2372_300_2392_300,1506988305258871,1,FRONT,145,30,1506988305258871.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988305258871.jpg,1920,1280,27,24,3,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988305758793,7,6324079979569135086_2372_300_2392_300,1506988305758793,1,FRONT,150,31,1506988305758793.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988305758793.jpg,1920,1280,26,23,3,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988306258724,7,6324079979569135086_2372_300_2392_300,1506988306258724,1,FRONT,155,32,1506988306258724.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988306258724.jpg,1920,1280,25,22,3,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988306758538,7,6324079979569135086_2372_300_2392_300,1506988306758538,1,FRONT,160,33,1506988306758538.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988306758538.jpg,1920,1280,24,21,3,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988307258300,7,6324079979569135086_2372_300_2392_300,1506988307258300,1,FRONT,165,34,1506988307258300.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988307258300.jpg,1920,1280,20,19,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988307758217,7,6324079979569135086_2372_300_2392_300,1506988307758217,1,FRONT,170,35,1506988307758217.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988307758217.jpg,1920,1280,23,22,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988308258237,7,6324079979569135086_2372_300_2392_300,1506988308258237,1,FRONT,175,36,1506988308258237.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988308258237.jpg,1920,1280,24,23,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988308758146,7,6324079979569135086_2372_300_2392_300,1506988308758146,1,FRONT,180,37,1506988308758146.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988308758146.jpg,1920,1280,23,22,1,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988309258013,7,6324079979569135086_2372_300_2392_300,1506988309258013,1,FRONT,185,38,1506988309258013.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988309258013.jpg,1920,1280,24,22,2,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988309758129,7,6324079979569135086_2372_300_2392_300,1506988309758129,1,FRONT,190,39,1506988309758129.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988309758129.jpg,1920,1280,22,22,0,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
6324079979569135086_2372_300_2392_300_1506988310258358,7,6324079979569135086_2372_300_2392_300,1506988310258358,1,FRONT,195,40,1506988310258358.jpg,images/front/6324079979569135086_2372_300_2392_300/1506988310258358.jpg,1920,1280,21,21,0,0,Day,sunny,location_other,high,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079373357140,8,12358364923781697038_2232_990_2252_990,1507079373357140,1,FRONT,0,1,1507079373357140.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079373357140.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079373857065,8,12358364923781697038_2232_990_2252_990,1507079373857065,1,FRONT,5,2,1507079373857065.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079373857065.jpg,1920,1280,4,4,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079374356809,8,12358364923781697038_2232_990_2252_990,1507079374356809,1,FRONT,10,3,1507079374356809.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079374356809.jpg,1920,1280,4,4,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079374856460,8,12358364923781697038_2232_990_2252_990,1507079374856460,1,FRONT,15,4,1507079374856460.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079374856460.jpg,1920,1280,3,3,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079375356159,8,12358364923781697038_2232_990_2252_990,1507079375356159,1,FRONT,20,5,1507079375356159.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079375356159.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079375855945,8,12358364923781697038_2232_990_2252_990,1507079375855945,1,FRONT,25,6,1507079375855945.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079375855945.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079376356019,8,12358364923781697038_2232_990_2252_990,1507079376356019,1,FRONT,30,7,1507079376356019.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079376356019.jpg,1920,1280,1,1,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079376856253,8,12358364923781697038_2232_990_2252_990,1507079376856253,1,FRONT,35,8,1507079376856253.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079376856253.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079377356081,8,12358364923781697038_2232_990_2252_990,1507079377356081,1,FRONT,40,9,1507079377356081.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079377356081.jpg,1920,1280,3,3,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079377855853,8,12358364923781697038_2232_990_2252_990,1507079377855853,1,FRONT,45,10,1507079377855853.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079377855853.jpg,1920,1280,3,3,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079378355731,8,12358364923781697038_2232_990_2252_990,1507079378355731,1,FRONT,50,11,1507079378355731.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079378355731.jpg,1920,1280,5,5,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079378855659,8,12358364923781697038_2232_990_2252_990,1507079378855659,1,FRONT,55,12,1507079378855659.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079378855659.jpg,1920,1280,4,4,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079379355598,8,12358364923781697038_2232_990_2252_990,1507079379355598,1,FRONT,60,13,1507079379355598.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079379355598.jpg,1920,1280,3,3,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079379855630,8,12358364923781697038_2232_990_2252_990,1507079379855630,1,FRONT,65,14,1507079379855630.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079379855630.jpg,1920,1280,3,3,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079380355813,8,12358364923781697038_2232_990_2252_990,1507079380355813,1,FRONT,70,15,1507079380355813.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079380355813.jpg,1920,1280,4,3,0,1,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079380855958,8,12358364923781697038_2232_990_2252_990,1507079380855958,1,FRONT,75,16,1507079380855958.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079380855958.jpg,1920,1280,4,3,0,1,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079381355966,8,12358364923781697038_2232_990_2252_990,1507079381355966,1,FRONT,80,17,1507079381355966.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079381355966.jpg,1920,1280,4,3,0,1,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079381855598,8,12358364923781697038_2232_990_2252_990,1507079381855598,1,FRONT,85,18,1507079381855598.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079381855598.jpg,1920,1280,3,3,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079382355572,8,12358364923781697038_2232_990_2252_990,1507079382355572,1,FRONT,90,19,1507079382355572.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079382355572.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079382855586,8,12358364923781697038_2232_990_2252_990,1507079382855586,1,FRONT,95,20,1507079382855586.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079382855586.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079383355558,8,12358364923781697038_2232_990_2252_990,1507079383355558,1,FRONT,100,21,1507079383355558.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079383355558.jpg,1920,1280,1,1,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079383855775,8,12358364923781697038_2232_990_2252_990,1507079383855775,1,FRONT,105,22,1507079383855775.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079383855775.jpg,1920,1280,1,1,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079384356047,8,12358364923781697038_2232_990_2252_990,1507079384356047,1,FRONT,110,23,1507079384356047.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079384356047.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079384856210,8,12358364923781697038_2232_990_2252_990,1507079384856210,1,FRONT,115,24,1507079384856210.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079384856210.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079385356195,8,12358364923781697038_2232_990_2252_990,1507079385356195,1,FRONT,120,25,1507079385356195.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079385356195.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079385856159,8,12358364923781697038_2232_990_2252_990,1507079385856159,1,FRONT,125,26,1507079385856159.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079385856159.jpg,1920,1280,2,2,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
12358364923781697038_2232_990_2252_990_1507079386356337,8,12358364923781697038_2232_990_2252_990,1507079386356337,1,FRONT,130,27,1507079386356337.jpg,images/front/12358364923781697038_2232_990_2252_990/1507079386356337.jpg,1920,1280,1,1,0,0,Day,sunny,location_other,low,every_5th_front_frame_starting_at_first
