global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,output_filename,output_relative_path,output_absolute_path,source_width,source_height,target_width,target_height,nominal_scale,actual_scale_x,actual_scale_y,resized_width,resized_height,padding_left,padding_top,padding_right,padding_bottom,padding_value,interpolation,source_extension,output_extension,png_compression_level,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,output_size_bytes,dimensions_valid,padding_valid,geometry_valid,aspect_ratio_error,aspect_ratio_valid,processing_status
1023,kitti_001022,KITTI,train,model_training,001022,data/kitti/raw/training/image_2/001022.png,001022.png,images/kitti/train/001022.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001022.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,4,0,1,1,False,230711,True,True,True,0.00795406805769483,True,created
1024,kitti_001023,KITTI,val,in_domain_validation,001023,data/kitti/raw/training/image_2/001023.png,001023.png,images/kitti/val/001023.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/001023.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,2,False,237627,True,True,True,0.004062176165803066,True,created
1025,kitti_001024,KITTI,train,model_training,001024,data/kitti/raw/training/image_2/001024.png,001024.png,images/kitti/train/001024.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001024.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,2,False,263090,True,True,True,0.004062176165803066,True,created
1026,kitti_001025,KITTI,train,model_training,001025,data/kitti/raw/training/image_2/001025.png,001025.png,images/kitti/train/001025.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001025.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,1,False,213065,True,True,True,0.004062176165803066,True,created
1027,kitti_001026,KITTI,train,model_training,001026,data/kitti/raw/training/image_2/001026.png,001026.png,images/kitti/train/001026.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001026.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,2,1,0,0,False,255353,True,True,True,0.004062176165803066,True,created
1028,kitti_001027,KITTI,train,model_training,001027,data/kitti/raw/training/image_2/001027.png,001027.png,images/kitti/train/001027.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001027.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,1,0,1,2,False,235065,True,True,True,0.004062176165803066,True,created
1029,kitti_001028,KITTI,train,model_training,001028,data/kitti/raw/training/image_2/001028.png,001028.png,images/kitti/train/001028.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001028.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,8,8,0,0,1,False,230648,True,True,True,0.00795406805769483,True,created
1030,kitti_001029,KITTI,train,model_training,001029,data/kitti/raw/training/image_2/001029.png,001029.png,images/kitti/train/001029.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001029.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268563,True,True,True,0.00795406805769483,True,created
1031,kitti_001030,KITTI,train,model_training,001030,data/kitti/raw/training/image_2/001030.png,001030.png,images/kitti/train/001030.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001030.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,3,False,219083,True,True,True,0.004062176165803066,True,created
1032,kitti_001031,KITTI,train,model_training,001031,data/kitti/raw/training/image_2/001031.png,001031.png,images/kitti/train/001031.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001031.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,269000,True,True,True,0.00795406805769483,True,created
1033,kitti_001032,KITTI,train,model_training,001032,data/kitti/raw/training/image_2/001032.png,001032.png,images/kitti/train/001032.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001032.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,2,False,250873,True,True,True,0.004062176165803066,True,created
1034,kitti_001033,KITTI,train,model_training,001033,data/kitti/raw/training/image_2/001033.png,001033.png,images/kitti/train/001033.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001033.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268210,True,True,True,0.00795406805769483,True,created
1035,kitti_001034,KITTI,train,model_training,001034,data/kitti/raw/training/image_2/001034.png,001034.png,images/kitti/train/001034.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001034.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,3,0,2,2,False,272199,True,True,True,0.004062176165803066,True,created
1036,kitti_001035,KITTI,train,model_training,001035,data/kitti/raw/training/image_2/001035.png,001035.png,images/kitti/train/001035.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001035.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,11,10,1,0,1,False,244327,True,True,True,0.004062176165803066,True,created
1037,kitti_001036,KITTI,train,model_training,001036,data/kitti/raw/training/image_2/001036.png,001036.png,images/kitti/train/001036.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001036.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268479,True,True,True,0.00795406805769483,True,created
1038,kitti_001037,KITTI,train,model_training,001037,data/kitti/raw/training/image_2/001037.png,001037.png,images/kitti/train/001037.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001037.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268135,True,True,True,0.00795406805769483,True,created
1039,kitti_001038,KITTI,train,model_training,001038,data/kitti/raw/training/image_2/001038.png,001038.png,images/kitti/train/001038.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001038.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,12,12,0,0,1,False,236856,True,True,True,0.004062176165803066,True,created
1040,kitti_001039,KITTI,train,model_training,001039,data/kitti/raw/training/image_2/001039.png,001039.png,images/kitti/train/001039.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001039.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,2,False,186083,True,True,True,0.004062176165803066,True,created
1041,kitti_001040,KITTI,train,model_training,001040,data/kitti/raw/training/image_2/001040.png,001040.png,images/kitti/train/001040.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001040.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,3,0,1,4,False,255276,True,True,True,0.004062176165803066,True,created
1042,kitti_001041,KITTI,val,in_domain_validation,001041,data/kitti/raw/training/image_2/001041.png,001041.png,images/kitti/val/001041.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/001041.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,1,False,268281,True,True,True,0.004062176165803066,True,created
1043,kitti_001042,KITTI,train,model_training,001042,data/kitti/raw/training/image_2/001042.png,001042.png,images/kitti/train/001042.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001042.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,4,0,1,1,False,261709,True,True,True,0.004062176165803066,True,created
1044,kitti_001043,KITTI,val,in_domain_validation,001043,data/kitti/raw/training/image_2/001043.png,001043.png,images/kitti/val/001043.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/001043.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,7,False,258977,True,True,True,0.004062176165803066,True,created
1045,kitti_001044,KITTI,train,model_training,001044,data/kitti/raw/training/image_2/001044.png,001044.png,images/kitti/train/001044.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001044.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,13,13,0,0,1,False,246783,True,True,True,0.004062176165803066,True,created
1046,kitti_001045,KITTI,train,model_training,001045,data/kitti/raw/training/image_2/001045.png,001045.png,images/kitti/train/001045.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001045.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,8,0,1,1,False,250923,True,True,True,0.004062176165803066,True,created
1047,kitti_001046,KITTI,train,model_training,001046,data/kitti/raw/training/image_2/001046.png,001046.png,images/kitti/train/001046.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001046.png,1238,374,640,640,0.5169628432956381,0.5169628432956381,0.516042780748663,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,11,1,10,0,2,False,228281,True,True,True,0.005901748358316361,True,created
1048,kitti_001047,KITTI,val,in_domain_validation,001047,data/kitti/raw/training/image_2/001047.png,001047.png,images/kitti/val/001047.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/001047.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,1,False,250859,True,True,True,0.004062176165803066,True,created
1049,kitti_001048,KITTI,val,in_domain_validation,001048,data/kitti/raw/training/image_2/001048.png,001048.png,images/kitti/val/001048.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/001048.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,3,False,260099,True,True,True,0.004062176165803066,True,created
1050,kitti_001049,KITTI,train,model_training,001049,data/kitti/raw/training/image_2/001049.png,001049.png,images/kitti/train/001049.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001049.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,14,4,10,0,2,False,248317,True,True,True,0.00795406805769483,True,created
1051,kitti_001050,KITTI,val,in_domain_validation,001050,data/kitti/raw/training/image_2/001050.png,001050.png,images/kitti/val/001050.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/001050.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,14,13,1,0,5,False,238482,True,True,True,0.004062176165803066,True,created
1052,kitti_001051,KITTI,train,model_training,001051,data/kitti/raw/training/image_2/001051.png,001051.png,images/kitti/train/001051.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001051.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,2,False,235045,True,True,True,0.004062176165803066,True,created
1053,kitti_001052,KITTI,train,model_training,001052,data/kitti/raw/training/image_2/001052.png,001052.png,images/kitti/train/001052.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001052.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,2,False,251197,True,True,True,0.004062176165803066,True,created
1054,kitti_001053,KITTI,train,model_training,001053,data/kitti/raw/training/image_2/001053.png,001053.png,images/kitti/train/001053.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001053.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,2,False,226444,True,True,True,0.004062176165803066,True,created
1055,kitti_001054,KITTI,train,model_training,001054,data/kitti/raw/training/image_2/001054.png,001054.png,images/kitti/train/001054.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001054.png,1241,376,640,640,0.515713134568896,0.515713134568896,0.5159574468085106,640,194,0,223,0,223,114,opencv_inter_area,.png,.png,3,12,12,0,0,1,False,211071,True,True,True,0.0015628427286689117,True,created
1056,kitti_001055,KITTI,val,in_domain_validation,001055,data/kitti/raw/training/image_2/001055.png,001055.png,images/kitti/val/001055.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/001055.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,8,7,0,1,0,False,219263,True,True,True,0.004062176165803066,True,created
1057,kitti_001056,KITTI,train,model_training,001056,data/kitti/raw/training/image_2/001056.png,001056.png,images/kitti/train/001056.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001056.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,1,False,242860,True,True,True,0.004062176165803066,True,created
1058,kitti_001057,KITTI,train,model_training,001057,data/kitti/raw/training/image_2/001057.png,001057.png,images/kitti/train/001057.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001057.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,267841,True,True,True,0.00795406805769483,True,created
1059,kitti_001058,KITTI,train,model_training,001058,data/kitti/raw/training/image_2/001058.png,001058.png,images/kitti/train/001058.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001058.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,2,False,186640,True,True,True,0.004062176165803066,True,created
1060,kitti_001059,KITTI,train,model_training,001059,data/kitti/raw/training/image_2/001059.png,001059.png,images/kitti/train/001059.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/001059.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,2,False,265027,True,True,True,0.004062176165803066,True,created
