image_id,split,image_width,image_height,original_annotation_count,target_box_count,ignored_box_count,vehicle_count,pedestrian_count,cyclist_count,contains_vehicle,contains_pedestrian,contains_cyclist,target_empty,ignored_only,presence_signature,density_group,stratification_group
002481,train,1242,375,9,6,3,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002482,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002483,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002484,train,1238,374,7,7,0,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002485,val,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002486,train,1241,376,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002487,train,1224,370,22,19,3,4,13,2,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
002488,train,1242,375,5,4,1,2,1,1,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
002489,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002490,train,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002491,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002492,train,1241,376,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002493,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002494,val,1242,375,9,5,4,2,0,3,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
002495,train,1242,375,10,7,3,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002496,train,1242,375,10,5,5,0,5,0,False,True,False,False,False,V0_P1_C0,medium,V0_P1_C0__medium
002497,train,1242,375,9,7,2,4,0,3,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
002498,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002499,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002500,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002501,train,1242,375,10,8,2,5,2,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
002502,train,1238,374,3,2,1,1,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002503,train,1242,375,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002504,val,1242,375,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002505,train,1242,375,6,6,0,5,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
002506,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002507,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002508,val,1242,375,16,15,1,13,2,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002509,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002510,val,1242,375,15,14,1,13,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002511,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002512,train,1242,375,3,3,0,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
002513,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002514,train,1242,375,4,4,0,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
002515,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002516,val,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002517,train,1242,375,14,13,1,10,1,2,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
002518,val,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002519,val,1241,376,7,3,4,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002520,train,1241,376,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002521,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002522,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002523,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002524,train,1224,370,4,3,1,1,2,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002525,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002526,train,1238,374,10,8,2,0,6,2,False,True,True,False,False,V0_P1_C1,high,V0_P1_C1__high
002527,train,1242,375,15,15,0,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002528,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002529,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002530,train,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002531,train,1224,370,10,6,4,2,1,3,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
002532,val,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002533,train,1242,375,10,7,3,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002534,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002535,train,1242,375,12,11,1,10,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
002536,val,1242,375,10,6,4,0,4,2,False,True,True,False,False,V0_P1_C1,medium,V0_P1_C1__medium
002537,val,1242,375,5,3,2,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002538,train,1242,375,4,2,2,1,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
002539,val,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002540,train,1241,376,12,9,3,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002541,train,1242,375,7,6,1,5,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
002542,val,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002543,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002544,val,1242,375,9,5,4,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002545,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002546,train,1242,375,11,8,3,6,2,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002547,train,1242,375,11,6,5,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002548,train,1238,374,10,7,3,0,7,0,False,True,False,False,False,V0_P1_C0,high,V0_P1_C0__high
002549,train,1242,375,12,8,4,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
002550,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002551,train,1242,375,6,4,2,2,1,1,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
002552,train,1241,376,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002553,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002554,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002555,val,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002556,val,1242,375,7,2,5,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002557,train,1242,375,10,5,5,0,2,3,False,True,True,False,False,V0_P1_C1,medium,V0_P1_C1__medium
002558,val,1242,375,14,11,3,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002559,train,1242,375,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002560,train,1242,375,3,3,0,1,1,1,True,True,True,False,False,V1_P1_C1,low,V1_P1_C1__low
002561,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002562,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002563,val,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002564,train,1242,375,4,3,1,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002565,train,1224,370,14,12,2,3,6,3,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
002566,train,1238,374,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002567,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002568,train,1242,375,6,2,4,1,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002569,train,1242,375,11,8,3,7,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002570,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002571,train,1242,375,11,9,2,7,1,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
002572,train,1241,376,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002573,train,1242,375,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002574,train,1224,370,8,3,5,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
002575,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002576,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002577,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002578,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002579,train,1242,375,10,7,3,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002580,val,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002581,train,1241,376,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002582,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002583,val,1238,374,13,10,3,1,9,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002584,train,1241,376,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002585,train,1242,375,3,2,1,1,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
002586,val,1242,375,7,5,2,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
002587,val,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002588,train,1242,375,14,13,1,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002589,train,1242,375,5,1,4,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002590,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002591,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002592,train,1238,374,7,7,0,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002593,train,1242,375,4,1,3,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002594,train,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002595,train,1242,375,10,9,1,5,4,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002596,val,1242,375,8,2,6,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002597,train,1238,374,6,6,0,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002598,train,1242,375,12,7,5,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002599,train,1241,376,8,8,0,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002600,train,1241,376,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002601,train,1242,375,13,7,6,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002602,val,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002603,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002604,train,1241,376,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002605,val,1224,370,7,3,4,0,3,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002606,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002607,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002608,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002609,val,1242,375,12,9,3,1,6,2,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
002610,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002611,val,1242,375,10,6,4,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002612,train,1242,375,8,7,1,6,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
002613,train,1238,374,8,3,5,0,3,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002614,train,1242,375,11,3,8,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002615,train,1242,375,21,19,2,18,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
002616,train,1242,375,8,5,3,0,5,0,False,True,False,False,False,V0_P1_C0,medium,V0_P1_C0__medium
002617,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002618,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002619,train,1242,375,6,1,5,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002620,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002621,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002622,val,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002623,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002624,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002625,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002626,val,1224,370,13,8,5,3,4,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
002627,train,1242,375,16,15,1,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002628,val,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002629,train,1242,375,15,11,4,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002630,train,1242,375,7,4,3,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
002631,train,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002632,val,1242,375,14,13,1,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002633,train,1238,374,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002634,train,1242,375,9,4,5,1,2,1,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
002635,train,1242,375,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002636,train,1242,375,3,3,0,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002637,train,1242,375,9,6,3,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002638,val,1242,375,13,12,1,12,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002639,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002640,train,1238,374,14,13,1,1,12,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002641,train,1242,375,8,6,2,5,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
002642,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002643,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002644,val,1241,376,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002645,train,1242,375,9,4,5,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002646,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002647,train,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002648,val,1242,375,4,3,1,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002649,train,1242,375,5,1,4,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002650,train,1242,375,6,1,5,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002651,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002652,train,1242,375,13,13,0,12,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
002653,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002654,train,1242,375,7,2,5,1,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
002655,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002656,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002657,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002658,train,1242,375,7,7,0,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002659,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002660,train,1242,375,4,1,3,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002661,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002662,train,1242,375,17,16,1,16,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002663,train,1224,370,18,15,3,1,14,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002664,val,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002665,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002666,val,1224,370,22,18,4,1,17,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002667,train,1224,370,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002668,train,1242,375,6,1,5,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002669,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002670,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002671,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002672,train,1242,375,6,6,0,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002673,train,1242,375,6,6,0,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002674,train,1242,375,11,10,1,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002675,train,1242,375,4,1,3,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002676,train,1242,375,4,1,3,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002677,val,1242,375,7,6,1,5,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
002678,train,1242,375,16,15,1,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002679,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002680,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002681,val,1242,375,11,7,4,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002682,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002683,train,1242,375,16,15,1,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002684,val,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002685,val,1242,375,10,7,3,6,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
002686,train,1242,375,3,2,1,1,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
002687,val,1242,375,11,6,5,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002688,val,1242,375,15,13,2,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002689,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002690,train,1242,375,9,6,3,2,2,2,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
002691,val,1242,375,18,16,2,15,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002692,train,1242,375,7,7,0,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002693,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
002694,train,1242,375,13,8,5,7,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002695,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002696,train,1242,375,5,4,1,3,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
002697,train,1242,375,12,12,0,12,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002698,train,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002699,train,1238,374,8,4,4,2,2,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
002700,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002701,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002702,val,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002703,train,1242,375,3,2,1,1,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002704,train,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002705,val,1242,375,11,7,4,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002706,train,1241,376,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002707,train,1224,370,21,19,2,1,18,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
002708,train,1242,375,12,12,0,12,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002709,train,1238,374,4,3,1,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
002710,train,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
002711,train,1241,376,13,10,3,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002712,train,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
002713,val,1242,375,6,3,3,1,1,1,True,True,True,False,False,V1_P1_C1,low,V1_P1_C1__low
002714,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
002715,train,1242,375,9,3,6,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
